seed,cam1,cam2,cam3,cam4,cam5,cam6,cam7,cam8,cam9,cam10,cam11,cam12,cam13,cam14,cam15,cam16,cam17,cam18,cam19,cam20,cam21,cam22,cam23,cam24,cam25,cam26,cam27,cam28,cam29,cam30,cam31,cam32,sim_duration,avg_travel_time,vehicles_spawned,tier1,tier2,tier3,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16
824872,41,4,15,39,17,43,23,9,9,43,23,15,27,11,38,6,39,18,37,47,45,24,12,30,48,27,48,35,45,1,1,6,135.49,27.41,826,1.35,0.81,1.06,4.46,2.24,2.9,4.34,3.02,4.58,3.38,2.54,2.54,4.58,3.38,2.9,3.62,2.66,4.28,2.36
697655,6,27,19,46,39,49,47,43,38,32,17,8,42,5,44,8,41,37,32,11,33,4,10,5,48,17,49,28,18,34,35,2,130.36,27.5,874,0.93,1.05,0.62,2.36,3.62,3.14,4.76,4.34,4.94,4.82,4.58,4.28,3.92,3.02,2.48,4.52,2.3,4.64,2.48
383822,2,34,37,49,21,43,41,7,28,36,30,31,15,22,26,21,30,32,26,45,46,29,0,17,0,22,24,37,25,36,12,14,159.07,28.03,838,1.33,0.5,1.37,2.12,4.04,4.22,4.94,3.26,4.58,4.46,2.42,3.68,4.16,3.8,3.86,2.9,3.32,3.56,3.26
248142,21,45,30,29,45,26,21,24,36,33,40,15,45,42,29,34,25,38,39,37,15,8,50,42,24,46,44,41,9,30,14,22,143.95,31.91,999,0.94,0.55,1.01,3.26,4.7,3.8,3.74,4.7,3.56,3.26,3.44,4.16,3.98,4.4,2.9,4.7,4.52,3.74,4.04
298367,46,45,38,46,42,41,44,30,5,18,0,1,35,29,28,11,30,35,20,32,17,30,23,18,0,48,30,33,27,24,32,39,82.14,29.12,897,0.6,1.01,0.54,4.76,4.7,4.28,4.76,4.52,4.46,4.64,3.8,2.3,3.08,2.0,2.06,4.1,3.74,3.68,2.66
75542,4,50,35,0,24,15,17,28,22,46,4,36,41,8,49,9,21,14,48,22,22,31,45,39,41,22,36,48,37,16,21,13,82.01,28.29,864,1.06,0.91,1.29,2.24,5.0,4.1,2.0,3.44,2.9,3.02,3.68,3.32,4.76,2.24,4.16,4.46,2.48,4.94,2.54
180909,17,23,31,42,16,13,23,9,23,7,3,48,31,38,7,49,27,38,50,37,14,28,21,25,18,43,14,6,26,47,24,26,113.89,26.65,824,1.03,0.61,0.81,3.02,3.38,3.86,4.52,2.96,2.78,3.38,2.54,3.38,2.42,2.18,4.88,3.86,4.28,2.42,4.94
815315,4,12,34,35,19,15,15,2,13,36,11,38,5,45,49,32,44,37,36,21,10,1,33,22,11,1,46,42,42,27,17,32,124.18,26.32,787,0.59,0.69,1.04,2.24,2.72,4.04,4.1,3.14,2.9,2.9,2.12,2.78,4.16,2.66,4.28,2.3,4.7,4.94,3.92
169466,21,11,32,24,20,21,3,43,11,7,24,37,18,23,47,50,5,10,41,30,15,49,46,8,23,25,9,14,26,5,22,33,124.46,23.72,753,0.55,1.17,0.91,3.26,2.66,3.92,3.44,3.2,3.26,2.18,4.58,2.66,2.42,3.44,4.22,3.08,3.38,4.82,5.0
770242,37,16,34,41,13,14,4,9,22,36,12,3,10,44,27,5,33,37,33,29,37,40,8,36,29,39,42,24,22,23,35,1,103.91,26.81,795,0.71,0.9,1.02,4.22,2.96,4.04,4.46,2.78,2.84,2.24,2.54,3.32,4.16,2.72,2.18,2.6,4.64,3.62,2.3
651140,22,16,19,1,25,0,40,16,31,27,18,25,30,35,11,24,21,6,28,1,17,12,35,37,1,33,6,17,36,3,23,1,157.65,20.51,617,0.58,1.18,1.17,3.32,2.96,3.14,2.06,3.5,2.0,4.4,2.96,3.86,3.62,3.08,3.5,3.8,4.1,2.66,3.44
20435,48,24,36,36,22,41,39,41,29,41,7,23,1,28,6,18,23,48,12,50,38,8,15,36,33,49,44,49,23,29,25,7,128.62,29.83,929,0.8,0.92,1.14,4.88,3.44,4.16,4.16,3.32,4.46,4.34,4.46,3.74,4.46,2.42,3.38,2.06,3.68,2.36,3.08
103406,8,42,1,1,50,32,26,3,17,30,28,46,5,47,44,46,42,42,48,4,22,10,7,27,26,23,37,17,46,32,28,12,130.79,27.74,849,1.42,1.33,0.71,2.48,4.52,2.06,2.06,5.0,3.92,3.56,2.18,3.02,3.8,3.68,4.76,2.3,4.82,4.64,4.76
699656,27,1,43,36,9,35,44,14,11,9,26,30,6,17,27,39,1,50,25,5,26,2,26,2,39,19,17,10,5,32,32,44,92.9,23.16,709,1.03,0.72,0.95,3.62,2.06,4.58,4.16,2.54,4.1,4.64,2.84,2.66,2.54,3.56,3.8,2.36,3.02,3.62,4.34
946674,3,24,0,39,32,18,44,26,44,49,24,37,36,11,15,16,20,12,35,15,7,41,36,42,8,3,23,19,40,49,34,42,136.76,26.67,844,1.23,1.49,0.89,2.18,3.44,2.0,4.34,3.92,3.08,4.64,3.56,4.64,4.94,3.44,4.22,4.16,2.66,2.9,2.96
693344,27,13,47,30,45,34,29,31,17,16,18,5,32,10,20,48,29,14,24,24,9,17,10,31,10,3,46,31,26,13,45,0,105.89,25.06,754,0.55,0.85,1.16,3.62,2.78,4.82,3.8,4.7,4.04,3.74,3.86,3.02,2.96,3.08,2.3,3.92,2.6,3.2,4.88
370953,27,3,22,40,49,50,41,49,22,13,44,27,3,14,26,19,4,24,25,32,49,7,50,46,4,30,0,42,8,50,14,39,93.32,28.33,873,0.55,0.99,0.61,3.62,2.18,3.32,4.4,4.94,5.0,4.46,4.94,3.32,2.78,4.64,3.62,2.18,2.84,3.56,3.14
620116,22,17,7,3,30,26,48,27,36,16,37,25,37,24,19,23,6,9,11,25,44,12,5,28,2,44,38,15,4,30,39,2,135.74,22.46,711,0.74,1.47,1.06,3.32,3.02,2.42,2.18,3.8,3.56,4.88,3.62,4.16,2.96,4.22,3.5,4.22,3.44,3.14,3.38
905402,10,41,2,49,48,35,1,22,7,22,16,33,47,33,10,42,36,35,25,23,33,29,41,44,45,9,2,49,22,39,1,1,100.64,28.18,852,1.49,0.84,0.93,2.6,4.46,2.12,4.94,4.88,4.1,2.06,3.32,2.42,3.32,2.96,3.98,4.82,3.98,2.6,4.52
129573,44,38,4,19,22,10,30,38,41,31,23,12,5,44,47,10,9,17,32,45,13,40,35,50,30,5,45,3,6,29,27,8,86.47,26.8,812,1.44,1.43,1.36,4.64,4.28,2.24,3.14,3.32,2.6,3.8,4.28,4.46,3.86,3.38,2.72,2.3,4.64,4.82,2.6
981410,42,6,30,23,33,7,19,45,24,25,18,48,49,36,42,5,37,24,31,38,19,39,9,0,2,40,32,23,46,17,43,0,135.61,27.61,852,1.11,1.46,1.09,4.52,2.36,3.8,3.38,3.98,2.42,3.14,4.7,3.44,3.5,3.08,4.88,4.94,4.16,4.52,2.3
762659,16,9,3,21,14,39,16,5,43,12,11,10,49,14,8,49,2,14,41,40,29,27,37,41,22,30,50,2,32,32,11,28,120.11,24.16,757,0.75,1.36,1.44,2.96,2.54,2.18,3.26,2.84,4.34,2.96,2.3,4.58,2.72,2.66,2.6,4.94,2.84,2.48,4.94
502489,15,41,30,28,45,16,16,41,50,45,19,20,45,23,7,41,33,42,29,20,14,36,5,10,1,27,30,48,38,27,36,24,127.59,29.66,902,0.6,1.18,1.43,2.9,4.46,3.8,3.68,4.7,2.96,2.96,4.46,5.0,4.7,3.14,3.2,4.7,3.38,2.42,4.46
684718,50,9,38,39,3,31,41,34,20,37,9,43,44,16,4,39,45,42,37,5,25,44,36,50,28,22,13,21,3,46,39,8,141.37,29.18,921,1.34,1.3,1.36,5.0,2.54,4.28,4.34,2.18,3.86,4.46,4.04,3.2,4.22,2.54,4.58,4.64,2.96,2.24,4.34
813977,36,48,47,10,28,25,26,31,32,10,37,43,22,35,14,8,31,36,36,14,38,1,8,44,8,46,0,8,9,48,7,0,137.54,26.28,786,0.9,0.56,0.99,4.16,4.88,4.82,2.6,3.68,3.5,3.56,3.86,3.92,2.6,4.22,4.58,3.32,4.1,2.84,2.48
525604,24,47,44,44,8,42,9,32,24,16,8,4,16,1,43,10,20,26,40,4,8,40,30,45,24,38,3,19,31,39,23,30,94.94,25.32,792,1.43,0.85,0.71,3.44,4.82,4.64,4.64,2.48,4.52,2.54,3.92,3.44,2.96,2.48,2.24,2.96,2.06,4.58,2.6
66066,27,20,9,4,13,41,12,41,37,10,30,18,19,9,40,2,40,45,0,18,15,38,3,49,38,47,50,23,25,11,1,25,91.66,25.45,760,0.86,0.61,0.58,3.62,3.2,2.54,2.24,2.78,4.46,2.72,4.46,4.22,2.6,3.8,3.08,3.14,2.54,4.4,2.12
67027,39,34,30,43,42,37,17,10,44,6,40,44,27,29,18,18,32,20,34,39,48,26,37,23,46,41,12,15,23,33,6,24,102.31,30.63,937,0.98,0.95,0.76,4.34,4.04,3.8,4.58,4.52,4.22,3.02,2.6,4.64,2.36,4.4,4.64,3.62,3.74,3.08,3.08
228254,21,2,42,38,48,17,37,27,6,12,9,8,38,1,10,8,29,15,11,14,47,48,47,16,15,43,11,18,30,38,23,48,124.54,26.05,777,0.95,0.57,0.92,3.26,2.12,4.52,4.28,4.88,3.02,4.22,3.62,2.36,2.72,2.54,2.48,4.28,2.06,2.6,2.48
573341,37,16,37,29,39,15,49,29,37,6,27,38,47,23,34,11,5,47,49,21,16,9,41,39,2,30,14,16,39,25,33,10,94.15,27.35,870,0.66,1.43,0.81,4.22,2.96,4.22,3.74,4.34,2.9,4.94,3.74,4.22,2.36,3.62,4.28,4.82,3.38,4.04,2.66
526436,31,10,11,31,11,46,41,28,32,8,43,5,2,19,48,31,4,30,22,14,28,44,23,36,28,8,29,12,46,16,2,45,113.12,26.3,784,1.34,1.41,0.63,3.86,2.6,2.66,3.86,2.66,4.76,4.46,3.68,3.92,2.48,4.58,2.3,2.12,3.14,4.88,3.86
211509,38,41,29,39,46,14,45,11,13,1,23,30,39,34,48,19,22,10,19,8,4,31,44,43,7,3,7,34,39,46,39,39,126.2,27.84,865,1.28,0.84,1.49,4.28,4.46,3.74,4.34,4.76,2.84,4.7,2.66,2.78,2.06,3.38,3.8,4.34,4.04,4.88,3.14
716181,27,9,6,39,39,35,18,45,31,30,42,24,10,25,29,35,8,34,2,45,22,1,18,12,20,29,26,13,35,33,48,48,90.9,27.77,838,1.46,1.21,0.67,3.62,2.54,2.36,4.34,4.34,4.1,3.08,4.7,3.86,3.8,4.52,3.44,2.6,3.5,3.74,4.1
168484,15,49,4,17,25,32,32,38,0,24,26,7,16,19,45,5,46,27,29,39,4,24,2,11,19,9,43,13,48,5,6,47,128.65,24.66,726,0.68,1.18,1.19,2.9,4.94,2.24,3.02,3.5,3.92,3.92,4.28,2.0,3.44,3.56,2.42,2.96,3.14,4.7,2.3
429382,5,45,15,42,10,46,45,1,3,13,24,24,25,22,1,9,47,37,40,9,4,26,34,46,29,15,2,48,10,14,48,13,135.94,24.4,752,0.9,1.15,1.2,2.3,4.7,2.9,4.52,2.6,4.76,4.7,2.06,2.18,2.78,3.44,3.44,3.5,3.32,2.06,2.54
629765,33,17,3,45,19,41,31,15,36,35,47,6,8,37,28,36,36,23,39,33,35,26,5,27,13,22,5,5,47,39,28,29,133.62,27.46,849,1.11,0.61,1.07,3.98,3.02,2.18,4.7,3.14,4.46,3.86,2.9,4.16,4.1,4.82,2.36,2.48,4.22,3.68,4.16
322319,33,18,18,22,48,42,2,30,9,43,40,0,49,3,23,7,37,20,26,45,45,6,10,27,21,20,38,1,40,6,27,27,112.9,25.6,783,1.33,1.46,1.29,3.98,3.08,3.08,3.32,4.88,4.52,2.12,3.8,2.54,4.58,4.4,2.0,4.94,2.18,3.38,2.42
318768,43,40,31,1,40,12,45,25,41,38,10,28,29,48,28,24,32,20,29,26,6,20,30,23,23,16,32,10,1,23,36,8,87.07,25.85,818,0.77,0.97,1.02,4.58,4.4,3.86,2.06,4.4,2.72,4.7,3.5,4.46,4.28,2.6,3.68,3.74,4.88,3.68,3.44
686421,31,28,35,36,14,18,33,1,47,16,2,5,14,49,26,19,18,42,15,24,34,2,48,46,16,5,23,27,8,15,27,29,120.55,24.77,753,1.39,0.68,0.56,3.86,3.68,4.1,4.16,2.84,3.08,3.98,2.06,4.82,2.96,2.12,2.3,2.84,4.94,3.56,3.14
254378,37,1,24,22,47,36,0,43,49,17,3,1,19,12,0,19,47,45,1,15,33,49,17,22,8,14,44,20,40,3,3,20,87.88,23.62,711,0.77,1.04,1.38,4.22,2.06,3.44,3.32,4.82,4.16,2.0,4.58,4.94,3.02,2.18,2.06,3.14,2.72,2.0,3.14
178769,43,39,41,16,44,35,6,2,32,11,15,48,37,13,45,45,37,28,39,50,39,40,22,37,17,42,8,18,38,42,27,22,84.35,30.94,978,0.6,1.12,1.31,4.58,4.34,4.46,2.96,4.64,4.1,2.36,2.12,3.92,2.66,2.9,4.88,4.22,2.78,4.7,4.7
217856,38,20,36,40,9,43,19,46,29,48,17,46,46,41,27,14,38,18,6,49,27,39,16,6,48,25,17,6,33,40,19,7,122.51,29.46,913,0.99,0.72,1.48,4.28,3.2,4.16,4.4,2.54,4.58,3.14,4.76,3.74,4.88,3.02,4.76,4.76,4.46,3.62,2.84
893112,26,30,5,2,5,36,16,0,7,37,22,50,33,4,15,9,11,28,12,42,36,38,3,35,6,40,9,40,14,1,31,45,130.92,22.95,688,0.59,1.37,1.29,3.56,3.8,2.3,2.12,2.3,4.16,2.96,2.0,2.42,4.22,3.32,5.0,3.98,2.24,2.9,2.54
225134,18,31,40,38,17,20,41,27,32,8,38,18,34,8,8,2,5,48,8,17,36,29,17,48,33,13,46,3,22,23,46,3,117.09,24.48,777,0.62,0.77,0.77,3.08,3.86,4.4,4.28,3.02,3.2,4.46,3.62,3.92,2.48,4.28,3.08,4.04,2.48,2.48,2.12
119421,5,20,16,27,26,24,29,47,25,39,44,9,44,41,47,7,42,25,2,7,44,5,47,10,8,36,43,13,49,2,31,28,125.39,27.0,842,0.52,1.16,0.69,2.3,3.2,2.96,3.62,3.56,3.44,3.74,4.82,3.5,4.34,4.64,2.54,4.64,4.46,4.82,2.42
633037,28,49,38,42,24,0,18,24,31,35,4,6,38,19,12,26,24,12,27,20,44,25,29,36,30,21,11,0,18,48,19,26,147.43,25.76,784,0.79,1.09,0.68,3.68,4.94,4.28,4.52,3.44,2.0,3.08,3.44,3.86,4.1,2.24,2.36,4.28,3.14,2.72,3.56
947400,41,8,25,25,13,30,2,18,18,0,5,28,0,50,17,20,35,31,13,35,31,45,18,25,0,39,21,40,23,46,42,47,86.43,25.97,791,1.34,1.47,0.55,4.46,2.48,3.5,3.5,2.78,3.8,2.12,3.08,3.08,2.0,2.3,3.68,2.0,5.0,3.02,3.2
855391,1,20,1,36,38,9,16,39,0,21,45,45,18,15,18,27,13,35,25,41,44,49,42,46,24,13,9,47,14,11,30,2,110.3,26.69,794,1.21,1.17,1.29,2.06,3.2,2.06,4.16,4.28,2.54,2.96,4.34,2.0,3.26,4.7,4.7,3.08,2.9,3.08,3.62
802510,22,34,41,43,33,5,30,45,35,48,20,36,14,44,15,14,10,42,40,30,44,39,5,48,27,46,47,17,42,28,17,49,143.61,31.93,1010,1.37,0.84,0.95,3.32,4.04,4.46,4.58,3.98,2.3,3.8,4.7,4.1,4.88,3.2,4.16,2.84,4.64,2.9,2.84
135993,10,5,42,44,41,24,40,21,26,10,42,25,47,29,44,32,31,29,41,20,33,40,49,24,31,2,48,0,2,36,50,35,118.81,30.19,953,0.64,0.87,0.74,2.6,2.3,4.52,4.64,4.46,3.44,4.4,3.26,3.56,2.6,4.52,3.5,4.82,3.74,4.64,3.92
141896,23,10,45,26,9,35,10,45,46,16,34,47,30,46,46,28,27,8,45,20,12,13,48,8,47,23,22,48,48,43,15,4,91.25,29.98,927,1.14,0.79,1.32,3.38,2.6,4.7,3.56,2.54,4.1,2.6,4.7,4.76,2.96,4.04,4.82,3.8,4.76,4.76,3.68
937928,50,19,14,15,41,34,18,16,10,30,28,16,17,41,41,9,24,9,5,38,1,27,45,23,3,2,8,35,35,6,21,23,139.46,23.11,704,0.61,0.67,0.63,5.0,3.14,2.84,2.9,4.46,4.04,3.08,2.96,2.6,3.8,3.68,2.96,3.02,4.46,4.46,2.54
434706,44,8,32,14,49,45,31,9,40,34,42,45,23,23,23,36,31,8,0,5,34,22,24,34,0,35,21,28,44,38,7,2,86.51,27.23,831,0.56,0.7,0.68,4.64,2.48,3.92,2.84,4.94,4.7,3.86,2.54,4.4,4.04,4.52,4.7,3.38,3.38,3.38,4.16
812340,49,12,28,2,18,10,9,2,45,27,50,46,16,41,21,20,47,37,39,18,19,33,9,11,13,14,14,39,30,3,38,8,114.13,24.71,768,0.72,1.43,1.18,4.94,2.72,3.68,2.12,3.08,2.6,2.54,2.12,4.7,3.62,5.0,4.76,2.96,4.46,3.26,3.2
66545,5,2,43,21,6,9,9,5,37,31,14,8,32,3,17,7,45,3,8,16,19,7,22,30,12,28,46,29,27,26,16,48,148.46,21.64,631,1.08,1.2,0.79,2.3,2.12,4.58,3.26,2.36,2.54,2.54,2.3,4.22,3.86,2.84,2.48,3.92,2.18,3.02,2.42
648928,0,21,9,23,33,10,2,23,23,21,39,18,28,22,19,5,20,5,19,31,44,11,18,38,1,10,29,28,27,49,42,7,130.78,22.89,675,1.48,0.78,0.55,2.0,3.26,2.54,3.38,3.98,2.6,2.12,3.38,3.38,3.26,4.34,3.08,3.68,3.32,3.14,2.3
867385,24,9,18,22,45,50,50,43,16,47,40,1,49,0,5,6,7,38,20,7,16,17,11,43,14,36,21,8,5,30,15,44,112.08,24.59,757,1.38,1.35,1.35,3.44,2.54,3.08,3.32,4.7,5.0,5.0,4.58,2.96,4.82,4.4,2.06,4.94,2.0,2.3,2.36
536451,42,44,23,16,14,24,47,13,37,24,45,46,16,50,13,41,10,11,1,19,3,32,1,45,0,50,8,8,46,4,26,34,87.47,25.62,793,0.81,1.18,0.65,4.52,4.64,3.38,2.96,2.84,3.44,4.82,2.78,4.22,3.44,4.7,4.76,2.96,5.0,2.78,4.46
537000,49,20,18,14,5,37,6,11,43,22,41,19,11,6,10,44,39,6,42,12,14,30,11,45,14,23,33,2,40,15,9,17,121.71,23.1,708,1.11,1.46,1.49,4.94,3.2,3.08,2.84,2.3,4.22,2.36,2.66,4.58,3.32,4.46,3.14,2.66,2.36,2.6,4.64
436961,17,37,2,30,11,50,4,23,41,44,42,11,2,25,32,16,50,20,9,35,42,9,28,34,0,15,34,8,48,8,31,26,105.53,24.9,784,1.44,0.74,0.57,3.02,4.22,2.12,3.8,2.66,5.0,2.24,3.38,4.46,4.64,4.52,2.66,2.12,3.5,3.92,2.96
327696,27,41,29,29,26,12,31,43,19,18,17,33,31,49,35,14,49,10,50,13,25,1,40,4,34,19,8,26,40,30,26,49,141.08,28.8,878,0.65,0.79,1.12,3.62,4.46,3.74,3.74,3.56,2.72,3.86,4.58,3.14,3.08,3.02,3.98,3.86,4.94,4.1,2.84
660258,38,39,4,16,23,2,32,24,4,32,43,45,49,19,50,24,37,13,12,30,38,18,16,30,35,50,32,22,7,32,3,33,81.05,27.59,852,0.98,0.64,1.25,4.28,4.34,2.24,2.96,3.38,2.12,3.92,3.44,2.24,3.92,4.58,4.7,4.94,3.14,5.0,3.44
34971,28,27,49,41,21,6,47,18,49,6,38,34,28,8,20,28,14,42,6,26,8,20,39,20,15,7,42,28,50,19,19,11,159.14,25.78,814,0.77,0.98,1.24,3.68,3.62,4.94,4.46,3.26,2.36,4.82,3.08,4.94,2.36,4.28,4.04,3.68,2.48,3.2,3.68
270057,47,31,22,43,21,21,19,10,44,46,14,20,1,19,9,38,6,9,7,10,12,39,27,22,2,5,22,27,49,5,9,46,114.02,22.96,702,1.3,1.03,0.59,4.82,3.86,3.32,4.58,3.26,3.26,3.14,2.6,4.64,4.76,2.84,3.2,2.06,3.14,2.54,4.28
237463,1,4,33,9,2,4,49,44,25,24,26,19,10,11,28,47,1,28,30,9,20,0,10,46,0,3,8,27,6,10,35,47,134.33,20.34,616,0.66,0.9,0.88,2.06,2.24,3.98,2.54,2.12,2.24,4.94,4.64,3.5,3.44,3.56,3.14,2.6,2.66,3.68,4.82
899540,43,36,34,22,45,48,21,43,30,40,41,30,31,8,31,44,41,10,19,29,50,38,0,42,46,10,40,44,6,32,25,31,153.03,32.11,1010,0.59,1.36,0.79,4.58,4.16,4.04,3.32,4.7,4.88,3.26,4.58,3.8,4.4,4.46,3.8,3.86,2.48,3.86,4.64
369572,35,29,7,17,3,49,9,20,34,47,31,28,32,3,48,9,1,10,35,5,38,4,35,35,32,27,17,48,3,38,44,31,157.89,25.34,804,1.48,0.85,1.1,4.1,3.74,2.42,3.02,2.18,4.94,2.54,3.2,4.04,4.82,3.86,3.68,3.92,2.18,4.88,2.54
430586,4,11,32,43,29,48,16,14,49,0,0,5,35,18,34,27,6,49,30,8,34,0,41,40,12,41,26,23,48,23,36,25,84.22,26.09,807,1.24,0.7,1.48,2.24,2.66,3.92,4.58,3.74,4.88,2.96,2.84,4.94,2.0,2.0,2.3,4.1,3.08,4.04,3.62
608768,26,32,19,15,28,0,32,48,17,39,30,17,9,25,20,41,32,47,19,38,23,7,6,22,20,30,5,19,49,41,24,45,82.32,27.68,825,0.51,1.37,1.19,3.56,3.92,3.14,2.9,3.68,2.0,3.92,4.88,3.02,4.34,3.8,3.02,2.54,3.5,3.2,4.46
417384,24,26,48,44,16,34,14,36,2,2,31,45,35,22,49,6,20,14,17,0,29,38,23,29,33,3,49,34,41,4,14,35,98.4,26.01,817,1.25,0.57,1.14,3.44,3.56,4.88,4.64,2.96,4.04,2.84,4.16,2.12,2.12,3.86,4.7,4.1,3.32,4.94,2.36
581349,50,17,4,2,20,5,0,7,23,39,38,6,16,37,9,35,5,33,49,32,27,9,45,6,43,11,27,12,19,33,17,7,91.95,21.72,683,0.69,1.21,1.47,5.0,3.02,2.24,2.12,3.2,2.3,2.0,2.42,3.38,4.34,4.28,2.36,2.96,4.22,2.54,4.1
267203,28,37,5,28,45,49,41,8,31,7,14,6,47,5,14,10,2,8,4,10,35,41,36,32,38,35,19,8,19,8,1,22,135.69,22.63,693,0.91,0.69,0.62,3.68,4.22,2.3,3.68,4.7,4.94,4.46,2.48,3.86,2.42,2.84,2.36,4.82,2.3,2.84,2.6
97111,38,0,37,19,2,11,14,34,24,38,38,27,26,8,36,39,11,38,48,2,26,24,24,6,18,12,38,34,47,1,10,0,120.19,24.4,730,0.88,0.94,1.46,4.28,2.0,4.22,3.14,2.12,2.66,2.84,4.04,3.44,4.28,4.28,3.62,3.56,2.48,4.16,4.34
764214,11,48,15,48,39,28,49,29,14,29,26,38,19,49,4,24,46,23,42,20,42,6,40,30,25,24,22,10,13,30,39,9,146.46,29.49,891,1.3,1.3,1.18,2.66,4.88,2.9,4.88,4.34,3.68,4.94,3.74,2.84,3.74,3.56,4.28,3.14,4.94,2.24,3.44
580941,20,7,19,47,50,33,25,23,5,28,1,1,48,19,30,45,26,15,43,15,13,49,1,44,45,11,3,16,0,1,23,26,153.26,24.3,732,1.49,1.11,1.2,3.2,2.42,3.14,4.82,5.0,3.98,3.5,3.38,2.3,3.68,2.06,2.06,4.88,3.14,3.8,4.7
928271,29,50,35,46,19,48,37,35,13,2,22,8,35,25,36,27,29,11,22,9,37,2,43,35,27,28,3,28,15,37,8,16,158.2,27.07,817,1.19,0.78,1.12,3.74,5.0,4.1,4.76,3.14,4.88,4.22,4.1,2.78,2.12,3.32,2.48,4.1,3.5,4.16,3.62
585675,1,25,35,9,15,13,19,46,9,42,33,11,8,26,26,15,12,29,16,38,3,1,47,38,23,46,1,37,1,7,3,45,140.47,22.78,680,1.2,0.91,1.22,2.06,3.5,4.1,2.54,2.9,2.78,3.14,4.76,2.54,4.52,3.98,2.66,2.48,3.56,3.56,2.9
931504,41,34,1,35,35,18,11,32,34,49,3,7,29,42,9,4,42,7,36,6,20,24,28,7,34,8,16,1,38,21,40,8,130.01,24.02,720,0.93,0.93,0.56,4.46,4.04,2.06,4.1,4.1,3.08,2.66,3.92,4.04,4.94,2.18,2.42,3.74,4.52,2.54,2.24
496422,26,32,44,12,24,31,47,45,47,49,36,13,1,45,22,27,45,34,22,39,10,38,48,41,2,43,39,4,5,17,1,3,154.59,28.23,892,1.03,0.92,1.36,3.56,3.92,4.64,2.72,3.44,3.86,4.82,4.7,4.82,4.94,4.16,2.78,2.06,4.7,3.32,3.62
406076,2,28,47,44,4,40,2,31,3,29,40,10,28,50,48,17,44,20,29,7,8,47,19,25,23,3,48,46,35,34,16,45,87.26,27.64,872,1.25,0.84,0.89,2.12,3.68,4.82,4.64,2.24,4.4,2.12,3.86,2.18,3.74,4.4,2.6,3.68,5.0,4.88,3.02
20892,49,9,20,50,49,50,7,27,44,19,30,49,24,18,43,17,35,43,34,17,24,33,8,48,45,39,8,30,38,32,34,31,135.98,32.96,1004,1.03,0.51,1.2,4.94,2.54,3.2,5.0,4.94,5.0,2.42,3.62,4.64,3.14,3.8,4.94,3.44,3.08,4.58,3.02
269560,26,35,28,39,8,49,40,28,30,0,24,40,14,46,30,3,43,19,37,21,23,1,37,28,9,44,35,30,31,43,11,43,94.77,28.34,895,0.64,0.7,1.01,3.56,4.1,3.68,4.34,2.48,4.94,4.4,3.68,3.8,2.0,3.44,4.4,2.84,4.76,3.8,2.18
925169,25,37,50,15,46,13,50,30,39,39,10,26,42,14,45,43,3,15,42,2,3,37,45,42,17,12,1,31,37,42,4,49,96.74,28.83,906,1.04,1.25,1.34,3.5,4.22,5.0,2.9,4.76,2.78,5.0,3.8,4.34,4.34,2.6,3.56,4.52,2.84,4.7,4.58
448564,2,5,42,47,6,21,48,24,10,1,26,6,40,33,28,31,38,34,9,4,15,22,38,25,25,33,35,38,43,43,7,31,132.92,27.08,810,0.69,1.37,1.49,2.12,2.3,4.52,4.82,2.36,3.26,4.88,3.44,2.6,2.06,3.56,2.36,4.4,3.98,3.68,3.86
522790,41,49,5,33,45,7,49,15,25,14,10,47,14,3,23,50,43,37,7,21,32,46,50,29,15,9,40,29,27,9,24,9,89.23,28.22,857,1.21,1.49,0.86,4.46,4.94,2.3,3.98,4.7,2.42,4.94,2.9,3.5,2.84,2.6,4.82,2.84,2.18,3.38,5.0
143381,37,5,25,29,40,10,26,47,33,6,48,24,47,40,39,25,45,50,48,10,44,34,33,24,12,28,39,40,2,18,49,31,85.86,31.66,988,1.38,1.14,0.65,4.22,2.3,3.5,3.74,4.4,2.6,3.56,4.82,3.98,2.36,4.88,3.44,4.82,4.4,4.34,3.5
647079,16,13,44,5,41,38,43,14,45,12,46,18,9,25,25,24,27,24,25,1,35,28,9,27,16,31,50,31,28,29,5,41,91.88,27.64,825,1.05,0.95,0.73,2.96,2.78,4.64,2.3,4.46,4.28,4.58,2.84,4.7,2.72,4.76,3.08,2.54,3.5,3.5,3.44
69760,48,29,48,13,0,20,30,19,22,28,37,50,45,17,8,0,48,14,5,34,3,11,10,41,22,18,25,50,29,36,12,41,135.62,25.67,813,1.04,0.69,1.26,4.88,3.74,4.88,2.78,2.0,3.2,3.8,3.14,3.32,3.68,4.22,5.0,4.7,3.02,2.48,2.0
492266,36,46,17,44,6,36,44,23,41,12,30,9,43,20,8,0,26,5,26,30,10,30,36,7,44,34,27,22,14,31,22,19,143.89,26.27,798,1.32,1.11,1.21,4.16,4.76,3.02,4.64,2.36,4.16,4.64,3.38,4.46,2.72,3.8,2.54,4.58,3.2,2.48,2.0
373902,50,11,46,25,3,18,44,24,41,33,36,7,0,7,1,34,41,3,41,42,29,5,5,28,17,50,35,31,37,6,22,41,153.33,27.29,813,0.68,1.31,1.47,5.0,2.66,4.76,3.5,2.18,3.08,4.64,3.44,4.46,3.98,4.16,2.42,2.0,2.42,2.06,4.04
